#time X Y Z
2017-10-19_17:46:03 -4.072521138628423E8 -1.578335098321687E8 -6.871335900468658E8
2017-10-24_01:44:08 -4.107922596689467E8 -1.5941554210283327E8 -6.845630779602436E8
2017-10-28_09:42:13 -4.1434360637767667E8 -1.6099978081151778E8 -6.819584934928102E8
2017-11-01_16:40:17 -4.1785589883511E8 -1.62567818050553E8 -6.793415814614927E8
2017-11-06_00:38:22 -4.213402857056391E8 -1.6412778271908882E8 -6.767165779888006E8
2017-11-10_08:36:27 -4.248482242621382E8 -1.6569509966508082E8 -6.740416946835908E8
2017-11-14_16:34:32 -4.283209297886784E8 -1.6724771632881537E8 -6.713590671156886E8
2017-11-19_00:32:37 -4.317936593658519E8 -1.688047569017763E8 -6.686344557839824E8
2017-11-23_08:30:41 -4.352578214945085E8 -1.7035492987107986E8 -6.65889472109853E8
2017-11-27_16:28:46 -4.386825590100143E8 -1.7188871567538396E8 -6.631331801672895E8
2017-12-02_00:26:51 -4.421151387641783E8 -1.7342992703469136E8 -6.603424861044852E8
2017-12-06_08:24:56 -4.4553364668019456E8 -1.749624407315287E8 -6.575288054617803E8
2017-12-10_16:23:01 -4.4891028760790133E8 -1.7648083523195323E8 -6.547050856817071E8
2017-12-15_00:21:05 -4.5229737521999353E8 -1.7800067460853553E8 -6.51846126562283E8
2017-12-19_08:19:10 -4.5564582510910213E8 -1.7950445528406224E8 -6.489759073468673E8
2017-12-23_16:17:15 -4.590004231458521E8 -1.810154310004034E8 -6.460717787368103E8
2017-12-28_00:15:20 -4.6234065452256894E8 -1.825167377791672E8 -6.43145305320166E8
2018-01-01_08:13:25 -4.6563814610483843E8 -1.840040847478959E8 -6.402094475406398E8
2018-01-05_16:11:29 -4.689461013198863E8 -1.854926498539371E8 -6.37238429594174E8
2018-01-10_00:09:34 -4.722182609770544E8 -1.8696657116641444E8 -6.342620343732299E8
2018-01-14_08:07:39 -4.754884961257254E8 -1.884440321809336E8 -6.31241828582245E8
2018-01-18_16:05:44 -4.787457212066417E8 -1.8991237129350787E8 -6.282055320057238E8
2018-01-23_00:03:49 -4.81964585661467E8 -1.913647942371985E8 -6.251587533823351E8
2018-01-27_08:01:53 -4.851885080002123E8 -1.9282393439892346E8 -6.220782229046491E8
2018-01-31_15:59:58 -4.8839667780463076E8 -1.9427310116967398E8 -6.189759770141948E8
2018-02-04_23:58:03 -4.915640792045803E8 -1.9570918712462986E8 -6.158640991965374E8
2018-02-09_07:56:08 -4.9473657340138763E8 -1.9714375668730113E8 -6.127200684916008E8
2018-02-13_15:54:13 -4.978712601732305E8 -1.9856264336704996E8 -6.095655256789716E8
2018-02-17_23:52:17 -5.010093907783129E8 -1.9998807652819812E8 -6.063778313458499E8
2018-02-22_07:50:22 -5.041315983877968E8 -2.0140258551943836E8 -6.031688772841879E8
2018-02-26_15:48:27 -5.0721079507213396E8 -2.028035383389614E8 -5.99952391477511E8
