#time X Y Z
2065-10-28_11:37:53 4.1378076000954075E9 1.6924698545441315E9 4173121.9143440756
2065-12-27_16:11:29 4.1376311101573606E9 1.6930791603795726E9 -2.436949493629743E7
2066-02-25_20:45:05 4.137265971229314E9 1.6936528609083006E9 -5.2949785537328795E7
2066-04-27_02:18:41 4.1367600262530575E9 1.6941267890665212E9 -8.15125335499825E7
2066-06-26_06:52:17 4.1360646291497555E9 1.6945655812213657E9 -1.1010013571260071E8
2066-08-25_11:25:53 4.1352198527901897E9 1.6949006594117246E9 -1.386368376659012E8
2066-10-24_15:59:29 4.134221418543059E9 1.6951726144491372E9 -1.6717548992339134E8
2066-12-23_19:33:05 4.1330350425761156E9 1.6954102006218216E9 -1.9572044017939883E8
2067-02-22_00:06:41 4.1317016111786876E9 1.695544597619383E9 -2.24213166043319E8
2067-04-23_05:40:17 4.13021158961872E9 1.695614801918022E9 -2.5272439113119403E8
2067-06-22_10:13:53 4.128532755574137E9 1.6956508780565827E9 -2.812558593292718E8
2067-08-21_14:47:29 4.126717911428967E9 1.6955875896836002E9 -3.097457582519747E8
2067-10-20_19:21:05 4.1247143246461415E9 1.695489961927101E9 -3.382339016099229E8
2067-12-19_22:54:41 4.122564518151197E9 1.6952889489105747E9 -3.666864945457863E8
2068-02-18_03:28:17 4.120263601739654E9 1.69502578461061E9 -3.951161475002118E8
2068-04-18_09:01:53 4.1177713014135995E9 1.6947284781280015E9 -4.2356529041362655E8
2068-06-17_13:35:29 4.1151418261109705E9 1.6943292426241007E9 -4.5199610785921526E8
2068-08-16_18:09:05 4.112321479394924E9 1.6938973374784873E9 -4.8042062444029766E8
2068-10-15_22:42:41 4.109359102999292E9 1.693361897832654E9 -5.087976851460062E8
2068-12-15_02:16:17 4.106243631643965E9 1.6927633192994735E9 -5.371621753715143E8
2069-02-13_06:49:53 4.1029366195278068E9 1.6921312756552806E9 -5.655165778767273E8
2069-04-14_12:23:29 4.0994835851448703E9 1.6913930665835886E9 -5.938405247514886E8
2069-06-13_16:57:05 4.0958738195865903E9 1.690590558403249E9 -6.221776953604912E8
2069-08-12_21:30:41 4.0920747269073534E9 1.6897564060090888E9 -6.504828286067196E8
2069-10-12_02:04:17 4.088141087446888E9 1.6888200572451653E9 -6.787473316510377E8
2069-12-11_05:37:53 4.084011785382384E9 1.6878495338030124E9 -7.070179008551773E8
2070-02-09_10:11:29 4.079741652211391E9 1.6867745640788345E9 -7.35219848448929E8
2070-04-10_15:45:05 4.0753137850232754E9 1.6856342592098544E9 -7.634167323932968E8
2070-06-09_20:18:41 4.0706847108618765E9 1.6844577985252278E9 -7.916342801745667E8
2070-08-09_00:52:17 4.065925867105076E9 1.6831801249047146E9 -8.197782420725988E8
2070-10-08_05:25:53 4.060969846594999E9 1.6818691994067972E9 -8.479151206684167E8
2070-12-07_08:59:29 4.055865791777081E9 1.680448999258533E9 -8.760107041777656E8
2071-02-05_13:33:05 4.05061252496906E9 1.6789667774931362E9 -9.040492521827011E8
2071-04-06_19:06:41 4.045156541947563E9 1.6774490639213088E9 -9.320925776803864E8
2071-06-05_23:40:17 4.039558527048912E9 1.6758234731760702E9 -9.601178372639521E8
2071-08-05_04:13:53 4.033788361865013E9 1.6741268340496082E9 -9.88074204485038E8
2071-10-04_08:47:29 4.0278285244353023E9 1.6724001462036657E9 -1.0160216990477667E9
2071-12-03_12:21:05 4.021735652419463E9 1.6705694764012237E9 -1.0439074192991887E9
2072-02-01_16:54:41 4.01544692950829E9 1.6687062989630384E9 -1.0717524972820632E9
2072-04-01_22:28:17 4.009004729663465E9 1.6667302103042076E9 -1.0995649465576875E9
2072-06-01_03:01:53 4.002405325774684E9 1.6646882824708025E9 -1.127346697991599E9
2072-07-31_07:35:29 3.995610025832505E9 1.6626149835770304E9 -1.1550797273247914E9
2072-09-29_12:09:05 3.9886778951626987E9 1.6604346865502555E9 -1.182763911464284E9
2072-11-28_15:42:41 3.9815492740462193E9 1.6582223323966303E9 -1.210403370183795E9
2073-01-27_20:16:17 3.9742823062184134E9 1.6559020482846117E9 -1.2379576689990664E9
2073-03-29_01:49:53 3.9668519621482744E9 1.653513688416862E9 -1.2654940540257723E9
2073-05-28_06:23:29 3.95921900336275E9 1.6510913389308803E9 -1.293001880852497E9
2073-07-27_10:57:05 3.9514583362712507E9 1.6485643884696527E9 -1.3204304241154363E9
2073-09-25_15:30:41 3.943520499362029E9 1.6459634583541436E9 -1.3478073806133707E9
2073-11-24_19:04:17 3.935405051933044E9 1.6433398478902287E9 -1.3751112076830144E9
2074-01-23_23:37:53 3.927157986334389E9 1.6406097630384414E9 -1.4023529345348299E9
2074-03-25_05:11:29 3.918711960993731E9 1.6378474661919692E9 -1.4295539905747583E9
2074-05-24_09:45:05 3.910120762229467E9 1.6349727464848545E9 -1.4566978090976112E9
2074-07-23_14:18:41 3.901381677552869E9 1.632036197312987E9 -1.483772480200828E9
2074-09-21_18:52:17 3.892450103275604E9 1.6290710353253725E9 -1.5107859200402224E9
2074-11-20_22:25:53 3.8833951684442697E9 1.626001903831625E9 -1.5377218686384277E9
2075-01-20_02:59:29 3.874148712549066E9 1.622904341155393E9 -1.5645931585664015E9
2075-03-21_07:33:05 3.8647635488205714E9 1.6196963708363101E9 -1.5913906988853307E9
2075-05-20_13:06:41 3.85522835513061E9 1.6164253008968298E9 -1.6181341520173316E9
2075-07-19_17:40:17 3.8454986017958665E9 1.6131252582818632E9 -1.644823508826939E9
2075-09-17_22:13:53 3.8356556454156127E9 1.6097241253265364E9 -1.671414463577003E9
2075-11-17_01:47:29 3.825617038885386E9 1.6062944807680101E9 -1.6979505808697412E9
2076-01-16_06:21:05 3.8154588937390184E9 1.6027612060159662E9 -1.724373493853636E9
2076-03-16_10:54:41 3.805152319993941E9 1.5991653483544629E9 -1.750744182061685E9
2076-05-15_16:28:17 3.794652704656584E9 1.595541055236918E9 -1.777055979909705E9
2076-07-14_21:01:53 3.784021423899035E9 1.591808222007546E9 -1.8032859298952363E9
2076-09-13_01:35:29 3.773257882269579E9 1.5880195625472424E9 -1.8294272704451518E9
2076-11-12_05:09:05 3.7623049585743246E9 1.584204878431228E9 -1.8555041491246047E9
2077-01-11_09:42:41 3.7512504417687774E9 1.580293308051902E9 -1.881468413198188E9
2077-03-12_14:16:17 3.73999854494132E9 1.576352376875897E9 -1.9073852811844604E9
2077-05-11_19:49:53 3.7286266543866143E9 1.572306684403647E9 -1.9332023384392133E9
2077-07-11_00:23:29 3.717112271649557E9 1.5682007708246245E9 -1.9589585456433136E9
2077-09-09_04:57:05 3.705418532134581E9 1.564073434395195E9 -1.9846284134635468E9
2077-11-08_08:30:41 3.693620574375403E9 1.5598473132036808E9 -2.0101999471691096E9
2078-01-07_13:04:17 3.681648612014574E9 1.555602953601515E9 -2.0356781082319434E9
2078-03-08_17:37:53 3.6695454540658884E9 1.5512478768012347E9 -2.0610842442922893E9
2078-05-07_23:11:29 3.6573144116127586E9 1.546838483922821E9 -2.086402427140181E9
2078-07-07_03:45:05 3.644895927624457E9 1.5424049462691257E9 -2.111654838271044E9
2078-09-05_08:18:41 3.6323760432055664E9 1.5378731116927884E9 -2.1368095644536395E9
2078-11-04_11:52:17 3.6197085310139513E9 1.5332790021226056E9 -2.161860730420937E9
2079-01-03_16:25:53 3.606879394020231E9 1.52867157122537E9 -2.186824900180734E9
2079-03-04_20:59:29 3.593942935119021E9 1.5239633737820044E9 -2.211706476725598E9
2079-05-04_02:33:05 3.5808296409060206E9 1.519235645993567E9 -2.2365038426282463E9
2079-07-03_07:06:41 3.567589066661845E9 1.5143980737755232E9 -2.261225268052306E9
2079-09-01_11:40:17 3.554235794037019E9 1.5095127084512098E9 -2.285837698482684E9
2079-10-31_15:13:53 3.54070923621759E9 1.504609843485294E9 -2.3103612845701075E9
2079-12-30_19:47:29 3.5270855681883793E9 1.4996096314012332E9 -2.3347867619475074E9
2080-02-29_00:21:05 3.5132845925795593E9 1.4945905649483945E9 -2.3591288241335187E9
2080-04-29_05:54:41 3.4993721327125764E9 1.489467349617942E9 -2.383369861041991E9
2080-06-28_10:28:17 3.485320718491582E9 1.4842853343508146E9 -2.4075505458949304E9
2080-08-27_15:01:53 3.4711108068578277E9 1.479092362361189E9 -2.4316161275182953E9
2080-10-26_19:35:29 3.4568034249577427E9 1.473801218095999E9 -2.455585557756599E9
2080-12-25_23:09:05 3.442343986593057E9 1.46844537313703E9 -2.479462527732235E9
2081-02-24_03:42:41 3.427740232346785E9 1.463084930544751E9 -2.503227929410626E9
2081-04-25_09:16:17 3.4130211945030904E9 1.457618706457833E9 -2.526925856757447E9
2081-06-24_13:49:53 3.398127131305107E9 1.4521342858642886E9 -2.550532302563765E9
2081-08-23_18:23:29 3.383134497148977E9 1.446551180654493E9 -2.5740186534794703E9
2081-10-22_22:57:05 3.3680137058786564E9 1.4409135878345082E9 -2.5974248431559496E9
2081-12-22_02:30:41 3.3527268015261593E9 1.43526196424151E9 -2.620725803357782E9
2082-02-20_07:04:17 3.33735311547996E9 1.4295164081136692E9 -2.6439123748835125E9
2082-04-21_12:37:53 3.3217931655710907E9 1.4237480318942418E9 -2.6670210805751057E9
2082-06-20_17:11:29 3.3061192762052774E9 1.4178738390653305E9 -2.6900304937665844E9
2082-08-19_21:45:05 3.2903317035989866E9 1.411951205713028E9 -2.712932870439003E9
2082-10-19_02:18:41 3.2743702254050617E9 1.4060112730464137E9 -2.7357354107559314E9
2082-12-18_05:52:17 3.2583179001358786E9 1.3999748911893575E9 -2.7584303594035687E9
2083-02-16_10:25:53 3.2421254466816587E9 1.3938788158276217E9 -2.781004852634661E9
2083-04-17_15:59:29 3.225768060606964E9 1.3877692322167509E9 -2.803487620300157E9
2083-06-16_20:33:05 3.2093036718072925E9 1.3815563004608936E9 -2.825880156278169E9
2083-08-16_01:06:41 3.1926767698191767E9 1.3753305532769191E9 -2.8481516475600863E9
2083-10-15_05:40:17 3.17594774089288E9 1.369003951398582E9 -2.870301633828759E9
2083-12-14_09:13:53 3.1590962336520944E9 1.3626245525706837E9 -2.8923513141216264E9
2084-02-12_13:47:29 3.142085361867241E9 1.356234112660406E9 -2.9142737059642997E9
2084-04-12_19:21:05 3.1249733507946496E9 1.3497423367849798E9 -2.936096310192513E9
2084-06-11_23:54:41 3.1076826796468153E9 1.343231300860173E9 -2.9578122622797003E9
2084-08-11_04:28:17 3.090291107169734E9 1.3366187238902047E9 -2.979400331573644E9
2084-10-10_09:01:53 3.0727896928747168E9 1.3299588931601324E9 -3.0008714583328834E9
2084-12-09_12:35:29 3.055119177080822E9 1.3232835071471946E9 -3.022224752656124E9
2085-02-07_17:09:05 3.0373730366307454E9 1.3165177069074662E9 -3.043442628318326E9
2085-04-08_22:42:41 3.01945185014032E9 1.3097341209284837E9 -3.06454713344945E9
2085-06-08_03:16:17 3.0014116506569147E9 1.302840673343215E9 -3.0855442458457284E9
2085-08-07_07:49:53 2.9832752601687617E9 1.2959054819406893E9 -3.106405745315262E9
2085-10-06_12:23:29 2.9649806893831987E9 1.288959543370645E9 -3.1271330257357755E9
2085-12-05_15:57:05 2.9465788684332366E9 1.281909097547202E9 -3.14773925590349E9
2086-02-03_20:30:41 2.928086475245835E9 1.274819238680527E9 -3.1682055833374314E9
2086-04-05_02:04:17 2.909425949778182E9 1.2677138386846516E9 -3.188548758402079E9
2086-06-04_06:37:53 2.8906583700358806E9 1.2605040889602947E9 -3.2087893397827506E9
2086-08-03_11:11:29 2.871757556116374E9 1.2532942369625862E9 -3.2288694910496025E9
2086-10-02_15:45:05 2.8527566959214926E9 1.2459822827154324E9 -3.2488209946153827E9
2086-12-01_19:18:41 2.8336555558263493E9 1.2386265473477907E9 -3.2686434146435976E9
2087-01-30_23:52:17 2.8144193208067856E9 1.2312696144237235E9 -3.288306980202282E9
2087-04-01_05:25:53 2.7950797271924086E9 1.2238096607222793E9 -3.307867072203907E9
2087-05-31_09:59:29 2.775588472465012E9 1.2163413900416424E9 -3.3272862802533607E9
2087-07-30_14:33:05 2.756020998947417E9 1.2087809390958517E9 -3.346552459255357E9
2087-09-28_19:06:41 2.7363451647084084E9 1.201173356701058E9 -3.365697668331772E9
2087-11-27_22:40:17 2.7165346383988986E9 1.1935643410597587E9 -3.384688592520722E9
2088-01-27_03:13:53 2.6966603537158694E9 1.185869319081637E9 -3.403537827672747E9
2088-03-27_07:47:29 2.6766484876038547E9 1.1781136424898171E9 -3.4222535806718473E9
2088-05-26_13:21:05 2.656515908242815E9 1.170362584483089E9 -3.4408212269118457E9
2088-07-25_17:54:41 2.636286189530957E9 1.1625110216843975E9 -3.4592786391263537E9
2088-09-23_22:28:17 2.615944372371221E9 1.1546675144413793E9 -3.4775620571324296E9
2088-11-23_02:01:53 2.5955212714296584E9 1.146730077872634E9 -3.4957023072554545E9
2089-01-22_06:35:29 2.5750127969927297E9 1.1387549480056934E9 -3.5137048223671646E9
2089-03-23_11:09:05 2.5543654874357777E9 1.1307759876575754E9 -3.5315591433712E9
2089-05-22_16:42:41 2.5336482642954087E9 1.1227082455933883E9 -3.549279844119128E9
2089-07-21_21:16:17 2.5127818550967155E9 1.1146324022801507E9 -3.5668600723365035E9
2089-09-20_01:49:53 2.4918621251582837E9 1.106474451269597E9 -3.5842769368184624E9
2089-11-19_05:23:29 2.470852790807861E9 1.0982769461329765E9 -3.601562364531469E9
2090-01-18_09:57:05 2.4497281820637245E9 1.090085252879697E9 -3.618680967862698E9
2090-03-19_14:30:41 2.428531356009085E9 1.081804255945761E9 -3.635672284906113E9
2090-05-18_20:04:17 2.407225399170668E9 1.073474559115331E9 -3.652510925843484E9
2090-07-18_00:37:53 2.3857988341473737E9 1.0651480999362649E9 -3.6692070759062386E9
2090-09-16_05:11:29 2.3643259105248904E9 1.0567434764142414E9 -3.685756165818053E9
2090-11-15_08:45:05 2.3427290519265094E9 1.048340859539277E9 -3.7021495819777536E9
2091-01-14_13:18:41 2.3210847835290356E9 1.0398594257839926E9 -3.718381235205232E9
2091-03-15_17:52:17 2.299343869163914E9 1.0313348714857906E9 -3.7344897049776435E9
2091-05-14_23:25:53 2.2774824961704087E9 1.0228131186492945E9 -3.7504387799306717E9
2091-07-14_03:59:29 2.2555549714746385E9 1.0142049226064663E9 -3.766259460328494E9
2091-09-12_08:33:05 2.2335309584043374E9 1.0056103173524156E9 -3.7819057729627657E9
2091-11-11_12:06:41 2.211431136156333E9 9.969240851398469E8 -3.7974123902764735E9
2092-01-10_16:40:17 2.189280757424978E9 9.882148659958502E8 -3.8127657978553305E9
2092-03-10_21:13:53 2.1670071937042537E9 9.795069773146528E8 -3.827966430334724E9
2092-05-10_02:47:29 2.1446654048994694E9 9.707121342496474E8 -3.8430400337068143E9
2092-07-09_07:21:05 2.1222111341025035E9 9.619230140956728E8 -3.8579518493797765E9
2092-09-07_11:54:41 2.0997017803210344E9 9.530516194953359E8 -3.872710856891425E9
2092-11-06_15:28:17 2.0771276822347455E9 9.441512528971179E8 -3.8873298790724025E9
2093-01-05_20:01:53 2.0544634419816928E9 9.352659891756831E8 -3.9017743040496287E9
2093-03-07_00:35:29 2.0317133838066404E9 9.262859268091482E8 -3.9160851123737326E9
2093-05-06_06:09:05 2.0089004090379436E9 9.172770342231135E8 -3.9302538978279634E9
2093-07-05_10:42:41 1.9859698694374754E9 9.082709258363503E8 -3.944266252401567E9
2093-09-03_15:16:17 1.9629895302633374E9 8.991862036758968E8 -3.9581392432248893E9
2093-11-02_18:49:53 1.939919651924354E9 8.901166347235985E8 -3.9718382273663054E9
2094-01-01_23:23:29 1.916805142153631E9 8.809695632778513E8 -3.9853801737864356E9
2094-03-03_03:57:05 1.8935951206785781E9 8.717800361953868E8 -3.9987984143861785E9
2094-05-02_09:30:41 1.8702933142764475E9 8.626035804795527E8 -4.012042697150983E9
2094-07-01_14:04:17 1.8469137603128965E9 8.533370642509301E8 -4.025161856247855E9
2094-08-30_18:37:53 1.823462372549072E9 8.440921008756652E8 -4.0380965657661514E9
2094-10-29_23:11:29 1.799951565383617E9 8.347640336918613E8 -4.0508807930662856E9
2094-12-29_02:45:05 1.776361352862502E9 8.254001502102022E8 -4.0635278292138247E9
2095-02-27_07:18:41 1.7527037625617268E9 8.160592380566996E8 -4.075987402158064E9
2095-04-28_12:52:17 1.7289692876074262E9 8.066287484310056E8 -4.088302798585818E9
2095-06-27_17:25:53 1.7051424499183252E9 7.971561675005237E8 -4.1004856791650066E9
2095-08-26_21:59:29 1.6812477483344977E9 7.877058141042863E8 -4.112479068615378E9
2095-10-26_02:33:05 1.6573027605416212E9 7.781776364412727E8 -4.124329723940428E9
2095-12-25_06:06:41 1.633259754200205E9 7.686585559050428E8 -4.1360059773805847E9
2096-02-23_10:40:17 1.6091839567445416E9 7.590689958736938E8 -4.1475132076020613E9
2096-04-23_16:13:53 1.585017080294707E9 7.494378144477077E8 -4.158882610321049E9
2096-06-22_20:47:29 1.5607581338175328E9 7.398175266884339E8 -4.1700737846774316E9
2096-08-22_01:21:05 1.5364658380665421E9 7.301274893691344E8 -4.1811097793939447E9
2096-10-21_05:54:41 1.512081060761187E9 7.204478321646243E8 -4.191966061153534E9
2096-12-20_09:28:17 1.4876511048408751E9 7.106922504268403E8 -4.202655882620977E9
2097-02-18_14:01:53 1.463179873041094E9 7.009168812264056E8 -4.2131851470652785E9
2097-04-19_19:35:29 1.4386030720689578E9 6.911454922669141E8 -4.2235388028606353E9
2097-06-19_00:09:05 1.4139717257220879E9 6.812955794686542E8 -4.2337437368892245E9
2097-08-18_04:42:41 1.3892899446768253E9 6.714207959363534E8 -4.243757399126888E9
2097-10-17_09:16:17 1.3645323461751022E9 6.615626040982282E8 -4.2535988609824038E9
2097-12-16_12:49:53 1.3397398996634796E9 6.516345274345752E8 -4.2632840081935415E9
2098-02-14_17:23:29 1.3148841472617657E9 6.417281664394834E8 -4.2727755659724813E9
2098-04-15_22:57:05 1.2899724666888692E9 6.317425239170254E8 -4.282101837555468E9
2098-06-15_03:30:41 1.2649947998545566E9 6.21725691998016E8 -4.2912738227094483E9
2098-08-14_08:04:17 1.2399589789207885E9 6.117317447306284E8 -4.300249629555016E9
2098-10-13_12:37:53 1.214894475639649E9 6.0167133246813E8 -4.309065289697808E9
2098-12-12_16:11:29 1.1897649501810575E9 5.916312273799919E8 -4.317688581064468E9
2099-02-10_20:45:05 1.1646056089638128E9 5.815229911592648E8 -4.326136898334565E9
2099-04-12_02:18:41 1.1393935007649271E9 5.713894303707409E8 -4.33442566241858E9
2099-06-11_06:52:17 1.1141061140031512E9 5.61270332865298E8 -4.34252527159089E9
2099-08-10_11:25:53 1.0887925508473957E9 5.510869810623242E8 -4.350462258822757E9
2099-10-09_15:59:29 1.0634536679786994E9 5.40888898271752E8 -4.358202432279944E9
2099-12-08_19:33:05 1.0380348394739348E9 5.30702726656131E8 -4.365769867653528E9
2100-02-07_00:06:41 1.0126239638014522E9 5.2046716087138206E8 -4.373166704361324E9
2100-04-08_05:40:17 9.87144841708445E8 5.1024839996876866E8 -4.380373410692822E9
2100-06-07_10:13:53 9.616079601273911E8 4.9995132710048157E8 -4.3874124870387E9
2100-08-06_14:47:29 9.3606488890183E8 4.8964852168704474E8 -4.394278132189569E9
2100-10-05_19:21:05 9.104794722069002E8 4.7937270626138246E8 -4.400948840524134E9
2100-12-04_22:54:41 8.8485783626795E8 4.6902910351187867E8 -4.40746080266573E9
2101-02-03_03:28:17 8.592240017257148E8 4.587259485217027E8 -4.413770543451525E9
2101-04-04_09:01:53 8.335464754608257E8 4.4835045094404286E8 -4.419909726424819E9
2101-06-03_13:35:29 8.07815386909278E8 4.379491156892301E8 -4.4258899545984125E9
2101-08-02_18:09:05 7.820741422730871E8 4.275875494156588E8 -4.431668206626543E9
2101-10-01_22:42:41 7.563145021969439E8 4.1716721913992476E8 -4.43728468811594E9
2101-12-01_02:16:17 7.305131770811995E8 4.067724976628456E8 -4.442707566339613E9
2102-01-30_06:49:53 7.047203592763758E8 3.963295070434159E8 -4.447951916316705E9
2102-03-31_12:23:29 6.788762301364715E8 3.858614999608505E8 -4.453037362175395E9
2102-05-30_16:57:05 6.529967605964981E8 3.7542117165022826E8 -4.457928771724658E9
2102-07-29_21:30:41 6.27118742530031E8 3.649313556103307E8 -4.4626423521631565E9
2102-09-28_02:04:17 6.012139849016546E8 3.5442628657883537E8 -4.467194507306128E9
2102-11-27_05:37:53 5.752942541564121E8 3.4395701141221905E8 -4.471552032914163E9
2103-01-26_10:11:29 5.493804480953487E8 3.3344058509299034E8 -4.475745964956846E9
2103-03-27_15:45:05 5.234192127723573E8 3.229463931480229E8 -4.479751885840747E9
2103-05-26_20:18:41 4.9743643290076345E8 3.123920109056089E8 -4.483587641348768E9
2103-07-26_00:52:17 4.714566646389827E8 3.0183594093262327E8 -4.487256746750224E9
2103-09-24_05:25:53 4.454528261871589E8 2.9131056865687835E8 -4.490735185696094E9
2103-11-23_08:59:29 4.194496266344382E8 2.807373438952295E8 -4.494054621832136E9
2104-01-22_13:33:05 3.934407168863381E8 2.7020225067273635E8 -4.497184449878955E9
2104-03-22_18:06:41 3.674118559084177E8 2.5960911742001647E8 -4.500143564482547E9
2104-05-21_23:40:17 3.413754321186673E8 2.4900943503076082E8 -4.502941419976212E9
2104-07-21_04:13:53 3.153009244318037E8 2.3843344342618454E8 -4.505552720417631E9
2104-09-19_08:47:29 2.8924638231611246E8 2.2781911784661633E8 -4.508004941816531E9
2104-11-18_12:21:05 2.6318178168614146E8 2.1719581325796515E8 -4.510270901149365E9
2105-01-17_16:54:41 2.3712105394919217E8 2.0661362265238768E8 -4.512361391486699E9
2105-03-18_21:28:17 2.1104496776759407E8 1.9597799776385018E8 -4.514297692603036E9
2105-05-18_03:01:53 1.8496157825710347E8 1.8537867031558803E8 -4.516046647088079E9
2105-07-17_07:35:29 1.5884322548693997E8 1.7471608441105115E8 -4.517625951609151E9
2105-09-15_12:09:05 1.327499923885987E8 1.6406136541998762E8 -4.519044841623365E9
2105-11-14_15:42:41 1.0664389428659932E8 1.5343886156830102E8 -4.520279920061621E9
2106-01-13_20:16:17 8.055902113365392E7 1.4278036326906303E8 -4.521356193889631E9
2106-03-15_00:49:53 5.445338264203818E7 1.3214996196642615E8 -4.522247709944156E9
2106-05-14_06:23:29 2.8334521981052488E7 1.214674392014903E8 -4.522968961838165E9
2106-07-13_10:57:05 2203485.263060048 1.1077654709559757E8 -4.523531355990175E9
2106-09-11_15:30:41 -2.3908780849732235E7 1.0013005955327518E8 -4.523907224734137E9
2106-11-10_19:04:17 -5.0035838525945894E7 8.943313599711E7 -4.524123124932514E9
2107-01-09_23:37:53 -7.613450984272559E7 7.874375835796474E7 -4.524156218670905E9
2107-03-11_04:11:29 -1.0224884092497534E8 6.80834048941354E7 -4.524016799689219E9
2107-05-10_09:45:05 -1.2837692181381273E8 5.7373194613758266E7 -4.523714552598471E9
2107-07-09_14:18:41 -1.5450906063222635E8 4.669666742423656E7 -4.52322610931343E9
2107-09-07_18:52:17 -1.8063331446140873E8 3.597933768715431E7 -4.522563919549225E9
2107-11-06_22:25:53 -2.0674687156096447E8 2.5262885193396777E7 -4.521740162164134E9
2108-01-06_02:59:29 -2.3283276958554852E8 1.459230980027917E7 -4.520729712117009E9
2108-03-06_07:33:05 -2.5894904148738092E8 3865916.478767365 -4.519554401124677E9
2108-05-05_13:06:41 -2.850441764662966E8 -6816901.16738753 -4.51819297692399E9
2108-07-04_17:40:17 -3.111575030041628E8 -1.7551546507305503E7 -4.516653648054646E9
2108-09-02_22:13:53 -3.372550262211119E8 -2.8282963241990108E7 -4.514947027474364E9
2108-11-02_01:47:29 -3.633280623167186E8 -3.897126616466391E7 -4.513054912796945E9
2109-01-01_06:21:05 -3.89380441584821E8 -4.9691586817054E7 -4.510997523255478E9
2109-03-02_10:54:41 -4.1542931968877256E8 -6.0415567853625864E7 -4.508750612313869E9
2109-05-01_16:28:17 -4.414898359335271E8 -7.111285134018978E7 -4.506322831263805E9
2109-06-30_21:01:53 -4.675542267222717E8 -8.185258005185083E7 -4.503724844791317E9
2109-08-30_01:35:29 -4.9356806416139156E8 -9.253893589228918E7 -4.500941494528607E9
2109-10-29_05:09:05 -5.1957275094802564E8 -1.0326234551240675E8 -4.497977908448166E9
2109-12-28_09:42:41 -5.455535289075284E8 -1.1397974306325708E8 -4.494845831951939E9
2110-02-26_14:16:17 -5.715166336753316E8 -1.2465951387626179E8 -4.491525814715861E9
2110-04-27_19:49:53 -5.974693137792377E8 -1.353742578780063E8 -4.488034452179741E9
2110-06-27_00:23:29 -6.234196452104352E8 -1.4605762337537503E8 -4.484350336017921E9
2110-08-26_04:57:05 -6.493271030479612E8 -1.5676311668104452E8 -4.480487831965308E9
2110-10-25_09:30:41 -6.752142068019212E8 -1.674637850900733E8 -4.476455930504946E9
2110-12-24_13:04:17 -7.01074416285034E8 -1.781244571929773E8 -4.472234793686304E9
2111-02-22_17:37:53 -7.268916581806914E8 -1.888040154854055E8 -4.467847390302972E9
2111-04-23_23:11:29 -7.526877403092151E8 -1.994471732853949E8 -4.463270038232073E9
2111-06-23_03:45:05 -7.784944993684525E8 -2.1013339426907727E8 -4.45850378201669E9
2111-08-22_08:18:41 -8.042433486989654E8 -2.2079864688561353E8 -4.453573103686163E9
2111-10-21_12:52:17 -8.29957773948485E8 -2.3142211883494002E8 -4.4484553482296095E9
2111-12-20_16:25:53 -8.556392320912865E8 -2.4206788054573312E8 -4.443157647527045E9
2112-02-18_20:59:29 -8.812721760470477E8 -2.5269773706811142E8 -4.437695126752947E9
2112-04-19_02:33:05 -9.068833885350076E8 -2.6329235971683145E8 -4.432042120544528E9
2112-06-18_07:06:41 -9.324780657781295E8 -2.739157084631951E8 -4.426215118126593E9
2112-08-17_11:40:17 -9.580039960238429E8 -2.844832386242436E8 -4.420209322201109E9
2112-10-16_16:13:53 -9.835109730269717E8 -2.9507950355898607E8 -4.414018863360758E9
2112-12-15_19:47:29 -1.0089685058541814E9 -3.0565848600434214E8 -4.407663566183969E9
2113-02-14_00:21:05 -1.0343519186816332E9 -3.16181291793933E8 -4.401134784804614E9
2113-04-15_05:54:41 -1.0597337524791268E9 -3.267373046988713E8 -4.394426016644046E9
2113-06-14_10:28:17 -1.0850656144055493E9 -3.3724824225496846E8 -4.38753589650486E9
2113-08-13_15:01:53 -1.1103536922058666E9 -3.477750565058615E8 -4.380467019388853E9
2113-10-12_19:35:29 -1.1355872300989149E9 -3.582825088040139E8 -4.373237553062622E9
2113-12-11_23:09:05 -1.1607570068686166E9 -3.6873992272281104E8 -4.365831661624051E9
2114-02-10_03:42:41 -1.185885131391223E9 -3.792116537158891E8 -4.358257468432037E9
2114-04-11_09:16:17 -1.2109671075671086E9 -3.8966901454356456E8 -4.3505013574679985E9
2114-06-10_13:49:53 -1.2360027888949165E9 -4.00084650785848E8 -4.342576022526196E9
2114-08-09_18:23:29 -1.2609921748911874E9 -4.105121134144947E8 -4.334482709941156E9
2114-10-08_22:57:05 -1.285902661793838E9 -4.208840890998341E8 -4.326221377072933E9
2114-12-08_02:30:41 -1.3107697640145845E9 -4.312691154446229E8 -4.317785236828597E9
2115-02-06_07:04:17 -1.3355759209127614E9 -4.4163253595375454E8 -4.309193353531368E9
2115-04-07_12:37:53 -1.3603179310303714E9 -4.519483774369286E8 -4.300430352167483E9
2115-06-06_17:11:29 -1.385044085277457E9 -4.622876772864934E8 -4.2914902591026454E9
2115-08-05_21:45:05 -1.409667983125611E9 -4.725623832999521E8 -4.282394976101296E9
2115-10-05_02:18:41 -1.4342462890909078E9 -4.828486554860395E8 -4.2731285756435614E9
2115-12-04_05:52:17 -1.4587770499390244E9 -4.931187350808559E8 -4.2637004105638747E9
