#time X Y Z
2028-06-27_06:30:41 2.4941212221071057E9 1.0782613625366812E9 9.89274789079627E8
2028-07-28_01:41:15 2.4988654609297595E9 1.0805760587955859E9 9.720251507597928E8
2028-08-27_20:51:49 2.503548182953153E9 1.0828803124734325E9 9.547587450115798E8
2028-09-27_16:02:22 2.5080932489876842E9 1.0851088024979963E9 9.374412072315044E8
2028-10-28_11:12:56 2.5125853517946E9 1.087314443226334E9 9.201027393407981E8
2028-11-28_05:23:29 2.516925803437583E9 1.089470585541117E9 9.027228424173913E8
2028-12-29_00:34:03 2.521215809936813E9 1.0915885879182851E9 8.853297617695749E8
2029-01-28_19:44:37 2.525402602376365E9 1.093678071996682E9 8.678973121586094E8
2029-02-28_14:55:10 2.5294546503999233E9 1.0956930375824318E9 8.504058011398296E8
2029-03-31_11:05:44 2.533447256267797E9 1.0976984401566722E9 8.328915742363691E8
2029-05-01_06:16:17 2.537304682651332E9 1.099629027792385E9 8.153194627600454E8
2029-06-01_01:26:51 2.5410938758831987E9 1.1015461400484664E9 7.977507456944883E8
2029-07-01_20:37:25 2.5447457528650484E9 1.1033876259449234E9 7.801355870172578E8
2029-08-01_15:47:58 2.5483416563036227E9 1.1052047834351683E9 7.625077407263516E8
2029-09-01_10:58:32 2.551785167935703E9 1.1069719700363407E9 7.448419628703928E8
2029-10-02_06:09:05 2.5551820911315837E9 1.1087026460532515E9 7.27147981915242E8
2029-11-02_00:19:39 2.5584697246403356E9 1.1104021644723785E9 7.0943802031775E8
2029-12-02_19:30:13 2.561612831859894E9 1.1120228186756756E9 6.91706596492638E8
2030-01-02_14:40:46 2.5647014111974616E9 1.113635869923503E9 6.739288459956775E8
2030-02-02_09:51:20 2.5676461331019397E9 1.115170276049864E9 6.561252702059882E8
2030-03-05_05:01:53 2.570527862732018E9 1.116693394721243E9 6.383074433592021E8
2030-04-05_01:12:27 2.57327017993801E9 1.118139855636219E9 6.204468027269741E8
2030-05-05_20:23:01 2.5759595266021886E9 1.1195633438845778E9 6.025577646720777E8
2030-06-05_15:33:34 2.5784910543466334E9 1.1209341852870805E9 5.846569353760297E8
2030-07-06_10:44:08 2.5809729565811787E9 1.122267394458194E9 5.667388578950236E8
2030-08-06_05:54:41 2.583345925390879E9 1.1235692309263916E9 5.488037682335076E8
2030-09-06_01:05:15 2.58557675180441E9 1.1247933545039644E9 5.308342774173454E8
2030-10-06_20:15:49 2.587745317944524E9 1.1260062529077287E9 5.128521603333401E8
2030-11-06_14:26:22 2.589769030648024E9 1.127140135514899E9 4.948440591618505E8
2030-12-07_09:36:56 2.591726451573003E9 1.128261091822583E9 4.7685493883873117E8
2031-01-07_04:47:29 2.593545070210476E9 1.1293055873545363E9 4.588097069982424E8
2031-02-06_23:58:03 2.5953067742095404E9 1.130325475598264E9 4.407525030245881E8
2031-03-09_19:08:37 2.5969594815298862E9 1.131313539712147E9 4.226778556345774E8
2031-04-09_15:19:10 2.598466482476826E9 1.1322225041218061E9 4.0458735148007643E8
2031-05-10_10:29:44 2.5999157278562374E9 1.1331219442610993E9 3.864443529055317E8
2031-06-10_05:40:17 2.6012152220275307E9 1.1339405054349859E9 3.683198330483968E8
2031-07-11_00:50:51 2.6024510205907745E9 1.134746879108532E9 3.50191569678681E8
2031-08-10_20:01:25 2.6035435760116706E9 1.13547505535903E9 3.3202499511583066E8
2031-09-10_15:11:58 2.6045712325166636E9 1.1361906454650166E9 3.138696680116897E8
2031-10-11_10:22:32 2.605455581725029E9 1.1368278515557764E9 2.9568520591736615E8
2031-11-11_04:33:05 2.6062812148380723E9 1.1374397577794006E9 2.774965285380426E8
2031-12-11_23:43:39 2.606994604664176E9 1.1380180409083538E9 2.5931600637148917E8
