#time X Y Z
2016-01-04_00:24:27 1.776637067451927E7 1.4831691816707427E7 -2.4683793159459665E8
2016-01-05_20:11:41 1.4592713136384027E7 1.3382204294644915E7 -2.4701120996762258E8
2016-01-07_15:58:56 1.1431770390943695E7 1.1934650909940742E7 -2.4713297204668623E8
2016-01-09_11:46:10 8252578.333652318 1.0479727474218436E7 -2.4719870637225473E8
2016-01-11_07:33:24 5087229.505497309 9027244.499279078 -2.4721345119041848E8
2016-01-13_03:20:38 1905306.4315244528 7568190.936804502 -2.4717126661590868E8
2016-01-14_23:07:52 -1261713.256725128 6111991.34371788 -2.4707860445255297E8
2016-01-16_18:55:06 -4443607.599408431 4650064.371060947 -2.4692822086145857E8
2016-01-18_14:42:20 -7609546.818250594 3191405.130836666 -2.4672789106498283E8
2016-01-20_10:29:34 -1.0788607970892863E7 1727881.1276844589 -2.4646904704189664E8
2016-01-22_06:16:48 -1.395069262386142E7 268029.8035020624 -2.461608174377902E8
2016-01-24_02:04:02 -1.712408532202287E7 -1195797.3051763363 -2.4579335766901812E8
2016-01-25_21:51:16 -2.0279540996525805E7 -2655570.050150348 -2.4537708399566078E8
2016-01-27_17:38:30 -2.3444424448887497E7 -4118402.5247645485 -2.4490091133450982E8
2016-01-29_13:25:44 -2.659045231502808E7 -5576813.050072388 -2.4437650293399796E8
2016-01-31_09:12:58 -2.974398239649421E7 -7037348.273565975 -2.4379159429754952E8
2016-02-02_05:00:12 -3.287771104390451E7 -8493104.550609298 -2.4315904568700355E8
2016-02-04_00:47:26 -3.601707243635619E7 -9950025.571367653 -2.4246546861859024E8
2016-02-05_20:34:40 -3.91356616368727E7 -1.140179360894861E7 -2.4172483836991203E8
2016-02-07_16:21:54 -4.225792835085418E7 -1.2853787216329427E7 -2.409226980561335E8
2016-02-09_12:09:08 -4.5358530829612575E7 -1.430025471226614E7 -2.4007414888209423E8
2016-02-11_07:56:22 -4.846080792265601E7 -1.5745988374653893E7 -2.3916369295839232E8
